PRODUTO;NOME_GENERICO;NOME_MEDICAMENTO;QUANTIDADE;FAIXA_ETARIA;REG_INFARMED;AREA_TERAPEUTICA;LOTE;Dosagem;TEMPERATURA;PRECO;ADMINISTRACAO;RECEITA;GENERICO;FORMATO
13402;Vacina contra a hepatite A;Vaqta;7;1;123672596;15;;25 U/0.5 ml;3;57,00;1;0;0;205
13403;Vacina contra a hepatite A;Vaqta;2;3;475520844;6;;50 U/1 ml;1;148,00;12;0;0;205
13404;Vacina contra a hepatite A e a hepatite B;Ambirix;1;4;424837181;1;;720 U/1 ml + 0.02 mg/1 ml;6;105,00;2;0;0;205
13405;Vacina contra a hepatite A e a hepatite B;Twinrix Adulto;13;1;543242999;15;;720 U/1 ml + 0.02 mg/1 ml;5;72,00;5;0;0;205
13406;Vacina contra a hepatite A e a hepatite B;Twinrix Pediatrico;3;4;165122767;4;;360 U/0.5 ml + 0.01 mg/0.5 ml;5;96,00;3;0;0;205
13407;Vacina contra a hepatite B;Engerix B;8;2;630683998;5;;10 µg/0.5 ml;0;107,00;8;0;0;205
13408;Vacina contra a hepatite B;Engerix B;11;5;143772628;11;;20 µg/1 ml;3;103,00;6;0;0;205
13409;Vacina contra a hepatite B;Engerix B;11;11;884054368;4;;20 µg/ml;0;147,00;7;0;0;205
13410;Vacina contra a hepatite B;Engerix B;2;0;406273685;1;;20 µg/ml;6;110,00;4;0;0;205
13411;Vacina contra a hepatite B;Fendrix;5;8;627687462;4;;20 µg/0.5 ml;0;3,00;12;0;0;205
13412;Vacina contra a hepatite B;HbVaxpro;6;10;434996867;11;;10 µg/1 ml;2;125,00;3;0;0;205
13413;Vacina contra a hepatite B;HbVaxpro;5;8;276969904;7;;40 µg/1 ml;5;14,00;3;0;0;205
13414;Vacina contra a hepatite B;HbVaxpro;3;8;51446838;9;;5 µg/0.5 ml;0;128,00;5;0;0;205
13415;Vacina contra a pandemia da gripe;Arepanrix;14;4;396598052;9;;3.75 µg;4;85,00;9;0;0;74
13416;Vacina contra a pandemia da gripe;Celvapan;3;4;776479257;12;;15 µg/ml;1;102,00;14;0;0;205
13417;Vacina contra a pandemia da gripe;Daronrix;9;8;775089298;19;;30 µg/ml;1;9,00;6;0;0;205
13418;Vacina contra a pandemia da gripe;Focetria;11;10;723116800;12;;7.5 µg/0.5 ml;2;86,00;7;0;0;205
13419;Vacina contra a pandemia da gripe;Foclivia;9;5;229670350;2;;7.5 µg/0.5 ml;5;143,00;13;0;0;205
13420;Vacina contra a pandemia da gripe;Humenza;12;4;175430021;7;;3.8 µg;1;70,00;3;0;0;74
13421;Vacina contra a pandemia da gripe;Pandemic Influenza Vaccine H5N1 BAXTER;8;8;59347385;20;;7.5 µg/0.5 ml;2;76,00;10;0;0;205
13422;Vacina contra a pandemia da gripe;Pandemic influenza vaccine (H5N1) GlaxoSmithKline Biologicals;13;9;881338641;0;;3.75 µg;3;32,00;8;0;0;74
13423;Vacina contra a pandemia da gripe;Pandemrix;5;2;104425120;15;;3.75 µg;2;48,00;12;0;0;74
13424;Vacina contra a poliomielite;Imovax Polio;6;6;190656180;0;;Associacao;3;115,00;1;0;0;205
13425;Vacina contra a poliomielite;Imovax Polio;5;4;178491473;13;;Associacao;5;87,00;11;0;0;205
13426;Vacina contra a poliomielite;Poliovaccine SSI;10;11;334981993;3;;Associacao;7;26,00;10;0;0;177
13427;Vacina contra a pre-pandemia da gripe;Prepandemic influenza vaccine;6;0;779399875;16;;3.75 µg;7;125,00;4;0;0;74
13428;Vacina contra a pre-pandemia da gripe;Prepandrix;1;7;947194747;8;;3.75 µg;1;40,00;10;0;0;74
13429;Vacina contra a tuberculose (BCG);BCG Vacina SSI;7;9;409395668;5;;0.75 mg/1 ml;4;22,00;11;0;0;143
13430;Vacina contra o haemophilus tipo b;Act-Hib;2;0;585408463;2;;10 µg/0.5 ml;7;64,00;10;0;0;137
13431;Vacina contra o haemophilus tipo b;Hiberix;12;8;332734386;8;;10 µg/0.5 ml;1;142,00;14;0;0;137
13432;Vacina contra o meningococo;Meningitec;10;2;203155496;2;;10 µg/0.5 ml + 15 µg/0.5 ml;7;91,00;11;0;0;205
13433;Vacina contra o meningococo;Menveo;14;9;264740019;5;;Associacao;5;1,00;13;0;0;134
13434;Vacina contra o meningococo;Neisvac-C;8;4;88710803;6;;10-20 µg/0.5 ml + 10 µg/0.5 ml;6;77,00;8;0;0;205
13435;Vacina contra o papilomavirus humano (tipos 16, 18);Cervarix;13;2;415063503;6;;Associacao;7;91,00;11;0;0;205
13436;Vacina contra o papilomavirus humano (tipos 6, 11, 16 ,18);Gardasil;11;9;986055215;20;;Associacao;6;64,00;8;0;0;205
13437;Vacina contra o papilomavirus humano (tipos 6, 11, 16 ,18);Silgard;11;4;607652267;18;;Associacao;4;99,00;8;0;0;205
13438;Vacina contra o sarampo, a papeira e a rubeola;M-M-RVaxpro;4;3;816648715;4;;Associacao;4;94,00;9;0;0;143
13439;Vacina contra o sarampo, a papeira e a rubeola;Priorix;6;8;594931669;10;;Associacao;4;11,00;10;0;0;137
13440;Vacina contra o sarampo, a papeira, a rubeola e a varicela;Priorix-Tetra;15;8;879664639;1;;Associacao;1;92,00;2;0;0;137
13441;Vacina contra o sarampo, a papeira, a rubeola e a varicela;Priorix-Tetra;11;9;671710187;13;;Associacao;3;1,00;6;0;0;137
13442;Vacina contra o sarampo, a papeira, a rubeola e a varicela;Proquad;10;4;797787620;20;;Associacao;2;107,00;10;0;0;143
13443;Vacina contra o sarampo, a papeira, a rubeola e a varicela;Proquad;4;4;944291982;14;;Associacao;6;149,00;2;0;0;143
13444;Vacina inactivada contra a encefalite provocada por picada de carraca;FSME-IMMUN 0,25 ml Junior;1;0;63738078;0;;1.2 µg/0.25 ml;4;121,00;2;0;0;205
13445;Vacina inactivada contra a encefalite provocada por picada de carraca;FSME-IMMUN 0,5 ml Baxter;12;9;292428317;14;;2.4 µg/0.5 ml;1;37,00;14;0;0;205
13446;Vacina inactivada contra a raiva;Rabipur;7;8;883254200;6;;2.5 U.I./ml;5;64,00;8;0;0;137
13447;Vacina pneumococica poliosidica;Pneumo 23;3;3;400611860;2;;Associacao;7;27,00;13;0;0;177
13448;Vacina pneumococica poliosidica;Pneumovax 23 Frasco Para Injectaveis;10;0;334806283;6;;Associacao;3;121,00;3;0;0;177
13449;Vacina viva contra a febre amarela;Stamaril;1;8;819095072;5;;1000 U/0.5 ml;0;71,00;12;0;0;143
13450;Vacina viva contra a varicela;Varilrix;14;6;440965174;6;;10e3.3 UFP/0.5 ml;5;147,00;4;0;0;137
13451;Vacina viva contra a varicela;Varivax;6;9;834042919;12;;1350 UFP/0.5 ml;1;69,00;11;0;0;143
13452;Vacina viva contra a zona (Herpes zoster);Zostavax;6;3;226014725;18;;19400 PFU/0.75 ml;0;150,00;5;0;0;143
13453;Vacina viva contra a zona (Herpes zoster);Zostavax;2;5;814853449;3;;19400 PFU/0.85 ml;7;20,00;2;0;0;143
13454;Vacina viva contra o rotavirus;RotaTeq;14;2;504121881;16;;Associacao;5;28,00;4;0;0;180
13455;Vacina viva contra o rotavirus;Rotarix;11;8;756278744;16;;10e6 CCID50;3;57,00;14;0;0;145
13456;Vacina viva contra o rotavirus;Rotarix;9;11;546926974;0;;10e6 CCID50;2;32,00;8;0;0;207
13457;Valaciclovir;Crotax;11;8;523392211;19;;1000 mg;2;89,00;2;1;1;56
13458;Valaciclovir;Crotax;3;11;448634021;6;;500 mg;0;87,00;2;1;1;56
13459;Valaciclovir;Valaciclovir Apilif;5;7;662420035;20;;1000 mg;6;26,00;2;1;1;56
13460;Valaciclovir;Valaciclovir Apilif;2;6;802718355;10;;250 mg;2;47,00;2;1;1;56
13461;Valaciclovir;Valaciclovir Apilif;9;0;904087063;12;;500 mg;2;80,00;2;1;1;56
13462;Valaciclovir;Valaciclovir Arpedex;3;1;774404204;16;;1000 mg;2;96,00;2;1;1;56
13463;Valaciclovir;Valaciclovir Arpedex;11;8;129373733;7;;250 mg;6;70,00;2;1;1;56
13464;Valaciclovir;Valaciclovir Arpedex;15;6;94328513;12;;500 mg;0;30,00;2;1;1;56
13465;Valaciclovir;Valaciclovir Arrow;3;10;33146551;15;;1000 mg;5;148,00;2;1;1;56
13466;Valaciclovir;Valaciclovir Arrow;9;5;597907501;14;;500 mg;7;71,00;2;1;1;56
13467;Valaciclovir;Valaciclovir Blixie;11;6;180724580;2;;1000 mg;7;91,00;2;1;1;56
13468;Valaciclovir;Valaciclovir Blixie;13;1;527535510;20;;250 mg;3;66,00;2;1;1;56
13469;Valaciclovir;Valaciclovir Blixie;6;7;738302400;16;;500 mg;5;106,00;2;1;1;56
13470;Valaciclovir;Valaciclovir Bluefish;11;7;94984781;3;;500 mg;7;23,00;2;1;1;56
13471;Valaciclovir;Valaciclovir Marcoliz;6;11;634455779;2;;1000 mg;2;120,00;2;1;1;56
13472;Valaciclovir;Valaciclovir Marcoliz;15;7;373906130;1;;250 mg;6;3,00;2;1;1;56
13473;Valaciclovir;Valaciclovir Marcoliz;2;7;358000462;7;;500 mg;7;45,00;2;1;1;56
13474;Valaciclovir;Valaciclovir Mithridatum;12;2;859758117;1;;1000 mg;3;136,00;2;1;1;56
13475;Valaciclovir;Valaciclovir Mithridatum;12;6;913994377;13;;250 mg;4;122,00;2;1;1;56
13476;Valaciclovir;Valaciclovir Mithridatum;9;9;321737253;1;;500 mg;4;15,00;2;1;1;56
13477;Valaciclovir;Valaciclovir Ocram;9;3;425716851;20;;1000 mg;7;44,00;2;1;1;56
13478;Valaciclovir;Valaciclovir Ocram;2;11;422003538;3;;250 mg;0;77,00;2;1;1;56
13479;Valaciclovir;Valaciclovir Ocram;11;2;199760998;12;;500 mg;0;8,00;2;1;1;56
13480;Valaciclovir;Valaciclovir Parke-Davis;8;6;576637833;1;;1000 mg;3;48,00;2;1;1;56
13481;Valaciclovir;Valaciclovir Parke-Davis;7;8;78697359;13;;500 mg;4;137,00;2;1;1;56
13482;Valaciclovir;Valaciclovir Pinomede;8;9;408557268;3;;1000 mg;2;120,00;2;1;1;56
13483;Valaciclovir;Valaciclovir Pinomede;6;9;813248924;12;;250 mg;7;138,00;2;1;1;56
13484;Valaciclovir;Valaciclovir Pinomede;7;6;343493888;13;;500 mg;2;56,00;2;1;1;56
13485;Valaciclovir;Valaciclovir Rasec;14;6;95525599;5;;1000 mg;1;45,00;2;1;1;56
13486;Valaciclovir;Valaciclovir Rasec;4;3;137671331;3;;250 mg;4;97,00;2;1;1;56
13487;Valaciclovir;Valaciclovir Rasec;6;2;749370047;14;;500 mg;6;13,00;2;1;1;56
13488;Valaciclovir;Valaciclovir Sades;3;9;745944985;14;;1000 mg;3;84,00;2;1;1;56
13489;Valaciclovir;Valaciclovir Sades;3;6;504012868;14;;250 mg;6;109,00;2;1;1;56
13490;Valaciclovir;Valaciclovir Sades;4;11;912254017;4;;500 mg;0;99,00;2;1;1;56
13491;Valaciclovir;Valaciclovir Ticofarma;1;10;357460320;13;;1000 mg;5;35,00;2;1;1;56
13492;Valaciclovir;Valaciclovir Ticofarma;6;4;40478400;13;;250 mg;3;117,00;2;1;1;56
13493;Valaciclovir;Valaciclovir Ticofarma;6;1;385109597;14;;500 mg;2;31,00;2;1;1;56
13494;Valaciclovir;Valavir;6;5;816270871;20;;1000 mg;3;140,00;2;0;0;56
13495;Valaciclovir;Valavir;10;11;222968520;2;;250 mg;7;125,00;2;0;0;56
13496;Valaciclovir;Valavir;6;7;553403766;11;;500 mg;1;129,00;2;0;0;56
13497;Valaciclovir;Valtrex;10;9;528857148;14;;1000 mg;7;85,00;2;0;0;56
13498;Valaciclovir;Valtrex;1;7;220459878;15;;250 mg;3;82,00;2;0;0;56
13499;Valaciclovir;Valtrex;4;2;351759314;15;;500 mg;7;122,00;2;0;0;56
13500;Valeriana;Valdispert;11;9;538836288;4;;125 mg;0;136,00;2;0;0;55
13501;Valeriana;Valdispert;8;9;760643750;10;;45 mg;3;45,00;2;0;0;55
13502;Valeriana (raiz);Livetan;4;3;50727743;19;;500 mg;6;17,00;2;0;0;56
13503;Valeriana (raiz);Valeriana Arko;7;3;365236214;12;;270 mg;2;150,00;2;0;0;28
13504;Valeriana (raiz);Xonkor;11;3;264289433;6;;450 mg;0;18,00;2;0;0;55
13505;Valganciclovir;RoValcyte;13;2;679677055;16;;450 mg;5;59,00;2;0;0;56
13506;Valganciclovir;Rovalcyte;13;7;589927193;11;;50 mg/ml;4;27,00;8;0;0;157
13507;Valproato semisodico;Diplexil-R;14;9;856643292;4;;250 mg;7;109,00;2;0;0;55
13508;Valproato semisodico;Diplexil-R;13;9;370145402;20;;500 mg;0;100,00;2;0;0;55
13509;Valsartan;Diovan;10;6;370671652;18;;160 mg;7;7,00;2;0;0;56
13510;Valsartan;Diovan;8;2;693532484;19;;320 mg;6;143,00;2;0;0;56
13511;Valsartan;Diovan;11;5;153525116;13;;40 mg;7;18,00;2;0;0;56
13512;Valsartan;Diovan;13;9;829216390;13;;80 mg;4;53,00;2;0;0;56
13513;Valsartan;Diovan;5;8;951543701;7;;3 mg/ml;7;33,00;5;0;0;180
13514;Valsartan;Grecovar;1;0;516821337;13;;160 mg;5;140,00;2;1;1;56
13515;Valsartan;Grecovar;12;1;7860144;17;;40 mg;3;61,00;2;1;1;56
13516;Valsartan;Grecovar;3;11;530559920;2;;80 mg;3;3,00;2;1;1;56
13517;Valsartan;Saldanar;5;0;962027080;2;;160 mg;4;7,00;2;1;1;56
13518;Valsartan;Saldanar;11;3;208248112;16;;40 mg;5;71,00;2;1;1;56
13519;Valsartan;Saldanar;14;9;99378876;7;;80 mg;6;6,00;2;1;1;56
13520;Valsartan;Tareg;5;2;594876710;3;;160 mg;3;68,00;2;0;0;56
13521;Valsartan;Tareg;11;9;207773630;18;;40 mg;5;104,00;2;0;0;56
13522;Valsartan;Tareg;3;6;427797629;8;;80 mg;5;124,00;2;0;0;56
13523;Valsartan;Valsartan Azevedos;13;8;595237267;14;;160 mg;6;77,00;2;1;1;56
13524;Valsartan;Valsartan Azevedos;10;0;992881080;2;;40 mg;1;105,00;2;1;1;56
13525;Valsartan;Valsartan Azevedos;14;4;20347615;12;;80 mg;1;120,00;2;1;1;56
13526;Valsartan;Valsartan Bluepharma;3;4;700283655;14;;160 mg;0;27,00;2;1;1;56
13527;Valsartan;Valsartan Bluepharma;1;3;415370404;13;;40 mg;1;45,00;2;1;1;56
13528;Valsartan;Valsartan Bluepharma;13;8;816180611;4;;80 mg;6;92,00;2;1;1;56
13529;Valsartan;Valsartan Ceamed;10;9;587523143;20;;160 mg;4;80,00;2;1;1;56
13530;Valsartan;Valsartan Ceamed;1;9;464136130;2;;40 mg;1;45,00;2;1;1;56
13531;Valsartan;Valsartan Ceamed;8;6;72907809;17;;80 mg;2;102,00;2;1;1;56
13532;Valsartan;Valsartan Farmaprojects;7;11;246678330;10;;160 mg;1;84,00;2;1;1;56
13533;Valsartan;Valsartan Farmaprojects;2;0;303765805;9;;320 mg;5;19,00;2;1;1;56
13534;Valsartan;Valsartan Farmaprojects;11;1;675810092;11;;40 mg;3;75,00;2;1;1;56
13535;Valsartan;Valsartan Farmaprojects;10;7;42468878;9;;80 mg;3;134,00;2;1;1;56
13536;Valsartan;Valsartan Germed;7;1;110222482;15;;160 mg;1;145,00;2;1;1;56
13537;Valsartan;Valsartan Germed;7;8;870051798;15;;320 mg;5;123,00;2;1;1;56
13538;Valsartan;Valsartan Germed;4;1;935805007;19;;40 mg;1;149,00;2;1;1;56
13539;Valsartan;Valsartan Germed;6;3;920496798;15;;80 mg;0;109,00;2;1;1;56
13540;Valsartan;Valsartan Krka;14;0;312891280;6;;160 mg;7;18,00;2;1;1;56
13541;Valsartan;Valsartan Krka;11;3;473966936;9;;320 mg;6;5,00;2;1;1;56
13542;Valsartan;Valsartan Krka;15;8;533458111;1;;40 mg;1;55,00;2;1;1;56
13543;Valsartan;Valsartan Krka;2;3;779935738;20;;80 mg;4;38,00;2;1;1;56
13544;Valsartan;Valsartan Liconsa;5;9;469776457;12;;160 mg;3;73,00;2;1;1;56
13545;Valsartan;Valsartan Liconsa;8;4;727754913;7;;40 mg;5;81,00;2;1;1;56
13546;Valsartan;Valsartan Liconsa;14;7;9197428;11;;80 mg;6;96,00;2;1;1;56
13547;Valsartan;Valsartan Nucleus;11;7;850754209;7;;160 mg;4;114,00;2;1;1;56
13548;Valsartan;Valsartan Nucleus;14;2;731710090;11;;40 mg;2;72,00;2;1;1;56
13549;Valsartan;Valsartan Nucleus;7;3;21881285;2;;80 mg;7;89,00;2;1;1;56
13550;Valsartan;Valsartan Peperil;1;6;716706444;13;;160 mg;7;44,00;2;1;1;56
13551;Valsartan;Valsartan Peperil;12;8;414663738;12;;40 mg;0;30,00;2;1;1;56
13552;Valsartan;Valsartan Peperil;11;3;320270087;18;;80 mg;1;108,00;2;1;1;56
13553;Valsartan;Valsartan Pharmakern;14;0;556055164;18;;160 mg;2;40,00;2;1;1;56
13554;Valsartan;Valsartan Pharmakern;1;9;411816975;19;;40 mg;5;71,00;2;1;1;56
13555;Valsartan;Valsartan Pharmakern;13;8;389391632;17;;80 mg;6;23,00;2;1;1;56
13556;Valsartan;Valsartan Pimentini;7;6;232436652;3;;160 mg;6;52,00;2;1;1;56
13557;Valsartan;Valsartan Pimentini;5;4;844161052;11;;40 mg;7;119,00;2;1;1;56
13558;Valsartan;Valsartan Pimentini;7;0;769764838;7;;80 mg;6;38,00;2;1;1;56
13559;Valsartan;Valsartan Sandoz;4;0;181354480;8;;160 mg;6;36,00;2;1;1;56
13560;Valsartan;Valsartan Sandoz;10;11;591205783;14;;320 mg;4;52,00;2;1;1;56
13561;Valsartan;Valsartan Sandoz;13;6;71295406;18;;40 mg;7;142,00;2;1;1;56
13562;Valsartan;Valsartan Sandoz;5;7;613044319;16;;80 mg;5;113,00;2;1;1;56
13563;Valsartan;Valsartan Teva;12;0;783214481;7;;160 mg;4;33,00;2;1;1;56
13564;Valsartan;Valsartan Teva;9;7;927468767;18;;320 mg;3;10,00;2;1;1;56
13565;Valsartan;Valsartan Teva;14;9;538562415;9;;40 mg;3;2,00;2;1;1;56
13566;Valsartan;Valsartan Teva;13;10;434686086;18;;80 mg;0;141,00;2;1;1;56
13567;Valsartan;Valsartan Winthrop;7;11;142757982;5;;320 mg;3;125,00;2;1;1;56
13568;Valsartan;Valsartan ratiopharm;5;9;37249440;6;;160 mg;6;67,00;2;1;1;56
13569;Valsartan;Valsartan ratiopharm;11;1;665040642;16;;40 mg;0;100,00;2;1;1;56
13570;Valsartan;Valsartan ratiopharm;7;2;768929448;13;;80 mg;7;29,00;2;1;1;56
13571;Valsartan + Hidroclorotiazida;Co-Angiosan;10;5;715317045;11;;160 mg + 12.5 mg;6;133,00;2;0;0;56
13572;Valsartan + Hidroclorotiazida;Co-Angiosan;15;2;899177707;20;;320 mg + 12.5 mg;4;67,00;2;0;0;56
13573;Valsartan + Hidroclorotiazida;Co-Angiosan;9;7;141452830;8;;80 mg + 12.5 mg;2;138,00;2;0;0;56
13574;Valsartan + Hidroclorotiazida;Co-Angiosan Forte;1;8;849083843;17;;160 mg + 25 mg;2;105,00;2;0;0;56
13575;Valsartan + Hidroclorotiazida;Co-Angiosan Forte;10;8;452088297;16;;320 mg + 25 mg;4;57,00;2;0;0;56
13576;Valsartan + Hidroclorotiazida;Co-Diovan;9;1;638303629;19;;320 mg + 12.5 mg;1;93,00;2;0;0;56
13577;Valsartan + Hidroclorotiazida;Co-Diovan;15;11;439936773;12;;80 mg + 12.5 mg;0;39,00;2;0;0;56
13578;Valsartan + Hidroclorotiazida;Co-Diovan 160 mg/ 12,5 mg;1;6;534436188;7;;160 mg + 12.5 mg;3;112,00;2;0;0;56
13579;Valsartan + Hidroclorotiazida;Co-Diovan Forte;12;1;374427886;5;;160 mg + 25 mg;4;43,00;2;0;0;56
13580;Valsartan + Hidroclorotiazida;Co-Diovan Forte;1;1;70010546;14;;320 mg + 25 mg;3;66,00;2;0;0;56
13581;Valsartan + Hidroclorotiazida;Co-Novasan;5;4;714133180;0;;160 mg + 12.5 mg;2;121,00;2;0;0;56
13582;Valsartan + Hidroclorotiazida;Co-Novasan;10;4;475160202;16;;320 mg + 12.5 mg;5;128,00;2;0;0;56
13583;Valsartan + Hidroclorotiazida;Co-Novasan;1;2;470597532;3;;80 mg + 12.5 mg;6;147,00;2;0;0;56
13584;Valsartan + Hidroclorotiazida;Co-Novasan Forte;9;11;377151925;9;;160 mg + 25 mg;5;47,00;2;0;0;56
13585;Valsartan + Hidroclorotiazida;Co-Novasan Forte;11;5;382222157;10;;320 mg + 25 mg;7;3,00;2;0;0;56
13586;Valsartan + Hidroclorotiazida;Co-Tareg;10;1;523372190;15;;80 mg + 12.5 mg;6;23,00;2;0;0;55
13587;Valsartan + Hidroclorotiazida;Co-Tareg 160 mg/12,5 mg;11;11;320870069;4;;160 mg + 12.5 mg;6;79,00;2;0;0;56
13588;Valsartan + Hidroclorotiazida;Co-Tareg Forte;8;0;917330835;4;;160 mg + 25 mg;5;70,00;2;0;0;56
13589;Valsartan + Hidroclorotiazida;Valsartan + Hidroclorotiazida Actavis;14;9;719685173;15;;160 mg + 12.5 mg;1;70,00;2;1;1;56
13590;Valsartan + Hidroclorotiazida;Valsartan + Hidroclorotiazida Actavis;12;2;967858844;1;;160 mg + 25 mg;1;96,00;2;1;1;56
13591;Valsartan + Hidroclorotiazida;Valsartan + Hidroclorotiazida Actavis;5;0;702593334;5;;80 mg + 12.5 mg;7;65,00;2;1;1;56
13592;Valsartan + Hidroclorotiazida;Valsartan + Hidroclorotiazida Arpedex;2;6;672431193;3;;160 mg + 12.5 mg;4;95,00;2;1;1;56
13593;Valsartan + Hidroclorotiazida;Valsartan + Hidroclorotiazida Arpedex;5;1;775736679;5;;160 mg + 25 mg;4;41,00;2;1;1;56
13594;Valsartan + Hidroclorotiazida;Valsartan + Hidroclorotiazida Arpedex;11;1;330263112;15;;80 mg + 12.5 mg;4;16,00;2;1;1;56
13595;Valsartan + Hidroclorotiazida;Valsartan + Hidroclorotiazida Azevedos;3;4;813059574;14;;160 mg + 12.5 mg;0;103,00;2;1;1;56
13596;Valsartan + Hidroclorotiazida;Valsartan + Hidroclorotiazida Azevedos;13;3;140165623;20;;160 mg + 25 mg;0;109,00;2;1;1;56
13597;Valsartan + Hidroclorotiazida;Valsartan + Hidroclorotiazida Azevedos;1;0;200826937;11;;80 mg + 12.5 mg;2;138,00;2;1;1;56
13598;Valsartan + Hidroclorotiazida;Valsartan + Hidroclorotiazida Bluepharma;6;5;378921575;14;;160 mg + 25 mg;7;43,00;2;1;1;56
13599;Valsartan + Hidroclorotiazida;Valsartan + Hidroclorotiazida Bluepharma;15;3;720043071;4;;80 mg + 12.5 mg;2;111,00;2;1;1;56
13600;Valsartan + Hidroclorotiazida;Valsartan + Hidroclorotiazida Ceamed;6;11;286753557;10;;160 mg + 12.5 mg;0;78,00;2;1;1;56
13601;Valsartan + Hidroclorotiazida;Valsartan + Hidroclorotiazida Ceamed;5;2;367520734;20;;160 mg + 25 mg;3;83,00;2;1;1;56
13602;Valsartan + Hidroclorotiazida;Valsartan + Hidroclorotiazida Ceamed;5;9;364039845;6;;80 mg + 12.5 mg;4;122,00;2;1;1;56
13603;Valsartan + Hidroclorotiazida;Valsartan + Hidroclorotiazida Demalpe;4;11;388157494;20;;160 mg + 12.5 mg;5;92,00;2;1;1;56
13604;Valsartan + Hidroclorotiazida;Valsartan + Hidroclorotiazida Demalpe;8;11;965175800;4;;160 mg + 25 mg;7;148,00;2;1;1;56
13605;Valsartan + Hidroclorotiazida;Valsartan + Hidroclorotiazida Demalpe;2;0;258672605;12;;80 mg + 12.5 mg;2;86,00;2;1;1;56
13606;Valsartan + Hidroclorotiazida;Valsartan + Hidroclorotiazida Mobis;9;7;88882287;1;;160 mg + 12.5 mg;6;9,00;2;1;1;56
13607;Valsartan + Hidroclorotiazida;Valsartan + Hidroclorotiazida Mobis;1;11;237095380;13;;160 mg + 25 mg;0;38,00;2;1;1;56
13608;Valsartan + Hidroclorotiazida;Valsartan + Hidroclorotiazida Mobis;9;3;761194504;15;;80 mg + 12.5 mg;4;17,00;2;1;1;56
13609;Valsartan + Hidroclorotiazida;Valsartan + Hidroclorotiazida Sandoz;13;7;593672745;8;;160 mg + 12.5 mg;2;39,00;2;1;1;56
13610;Valsartan + Hidroclorotiazida;Valsartan + Hidroclorotiazida Sandoz;15;1;450593554;2;;160 mg + 25 mg;4;15,00;2;1;1;56
13611;Valsartan + Hidroclorotiazida;Valsartan + Hidroclorotiazida Sandoz;11;7;292776008;16;;320 mg + 12.5 mg;0;98,00;2;1;1;56
13612;Valsartan + Hidroclorotiazida;Valsartan + Hidroclorotiazida Sandoz;8;0;411504667;8;;320 mg + 25 mg;5;26,00;2;1;1;56
13613;Valsartan + Hidroclorotiazida;Valsartan + Hidroclorotiazida Sandoz;5;5;984067910;13;;80 mg + 12.5 mg;1;116,00;2;1;1;56
13614;Valsartan + Hidroclorotiazida;Valsartan + Hidroclorotiazida Vida;15;6;182575317;11;;160 mg + 12.5 mg;7;114,00;2;1;1;56
13615;Valsartan + Hidroclorotiazida;Valsartan + Hidroclorotiazida Vida;1;6;664851033;1;;160 mg + 25 mg;7;112,00;2;1;1;56
13616;Valsartan + Hidroclorotiazida;Valsartan + Hidroclorotiazida Vida;5;1;653147;15;;320 mg + 25 mg;2;59,00;2;1;1;56
13617;Valsartan + Hidroclorotiazida;Valsartan + Hidroclorotiazida Vida;12;6;541724240;19;;80 mg + 12.5 mg;4;115,00;2;1;1;56
13618;Valsartan + Hidroclorotiazida;Valsartan + Hidroclorotiazida Vultar;4;5;731862857;3;;160 mg + 12.5 mg;3;84,00;2;1;1;56
13619;Valsartan + Hidroclorotiazida;Valsartan + Hidroclorotiazida Vultar;5;5;561962707;6;;160 mg + 25 mg;2;76,00;2;1;1;56
13620;Valsartan + Hidroclorotiazida;Valsartan + Hidroclorotiazida Vultar;2;1;857658016;8;;80 mg + 12.5 mg;5;131,00;2;1;1;56
13621;Valsartan + Hidroclorotiazida;Valsartan + Hidroclorotiazida ratiopharm;9;4;365809930;9;;160 mg + 12.5 mg;2;16,00;2;1;1;56
13622;Valsartan + Hidroclorotiazida;Valsartan + Hidroclorotiazida ratiopharm;12;7;638758108;13;;160 mg + 25 mg;6;49,00;2;1;1;56
13623;Valsartan + Hidroclorotiazida;Valsartan + Hidroclorotiazida ratiopharm;1;4;687421362;19;;80 mg + 12.5 mg;7;132,00;2;1;1;56
13624;Valsartan + Hidroclorotiazida;Valsartan + Hidroclorotiazida toLife;6;7;520604540;10;;160 mg + 12.5 mg;2;114,00;2;1;1;56
13625;Valsartan + Hidroclorotiazida;Valsartan + Hidroclorotiazida toLife;11;1;571431094;4;;160 mg + 25 mg;7;107,00;2;1;1;56
13626;Valsartan + Hidroclorotiazida;Valsartan + Hidroclorotiazida toLife;8;3;614359863;4;;80 mg + 12.5 mg;7;30,00;2;1;1;56
13627;Valsartan + Hidroclorotiazida;Vanortic;11;0;861838270;0;;160 mg + 12.5 mg;4;114,00;2;1;1;56
13628;Valsartan + Hidroclorotiazida;Vanortic;5;6;992743529;0;;160 mg + 25 mg;3;75,00;2;1;1;56
13629;Valsartan + Hidroclorotiazida;Vanortic;14;3;23760324;18;;320 mg + 25 mg;7;51,00;2;1;1;56
13630;Valsartan + Hidroclorotiazida;Vanortic;1;3;51012621;8;;80 mg + 12.5 mg;6;63,00;2;1;1;56
13631;Vancomicina;Vancomicina APS 1000 mg Po para Solucao para Perfusao;12;10;540704547;3;;1000 mg;6;115,00;6;1;1;159
