PRODUTO;NOME_GENERICO;NOME_MEDICAMENTO;QUANTIDADE;FAIXA_ETARIA;REG_INFARMED;AREA_TERAPEUTICA;LOTE;Dosagem;TEMPERATURA;PRECO;ADMINISTRACAO;RECEITA;GENERICO;FORMATO
5080;Fluconazol;Fluconazol Ratiopharm;4;0;857089340;11;;150 mg;6;101,00;2;1;1;28
5081;Fluconazol;Fluconazol Ratiopharm;9;9;871006541;14;;50 mg;6;59,00;2;1;1;28
5082;Fluconazol;Fluconazol Redibag;6;10;501535862;5;;2 mg/ml;0;85,00;11;0;0;193
5083;Fluconazol;Fluconazol Reforce 150 mg Capsulas;14;5;300203351;14;;150 mg;0;94,00;2;1;1;28
5084;Fluconazol;Fluconazol Reforce 200 mg Capsulas;15;0;306885542;15;;200 mg;6;22,00;2;1;1;28
5085;Fluconazol;Fluconazol Reforce 50 mg Capsulas;1;11;992107815;17;;50 mg;3;67,00;2;1;1;28
5086;Fluconazol;Fluconazol Sandoz 100 mg Capsulas;9;5;901382319;6;;100 mg;1;83,00;2;1;1;28
5087;Fluconazol;Fluconazol Sandoz 150 mg Capsulas;11;8;270761892;0;;150 mg;4;83,00;2;1;1;28
5088;Fluconazol;Fluconazol Sandoz 200 mg Capsulas;8;1;437776242;7;;200 mg;7;20,00;2;1;1;28
5089;Fluconazol;Fluconazol Sandoz 50 mg Capsulas;2;9;299675959;15;;50 mg;7;30,00;2;1;1;28
5090;Fluconazol;Fluconazol Sidefarma;13;10;672772325;13;;2 mg/ml;5;91,00;1;1;1;193
5091;Fluconazol;Fluconazol Supremase 150 mg Capsulas;9;5;583452139;20;;150 mg;1;100,00;2;1;1;28
5092;Fluconazol;Fluconazol Supremase 200 mg Capsulas;15;8;760636667;16;;200 mg;7;33,00;2;1;1;28
5093;Fluconazol;Fluconazol Supremase 50 mg Capsulas;15;5;884628789;15;;50 mg;1;91,00;2;1;1;28
5094;Fluconazol;Fluconazol Teva;3;5;518220484;1;;2 mg/ml;7;98,00;13;1;1;193
5095;Fluconazol;Fluconazol ToLife;13;5;846322920;16;;100 mg;3;98,00;2;1;1;28
5096;Fluconazol;Fluconazol ToLife;15;10;943006757;8;;150 mg;4;43,00;2;1;1;28
5097;Fluconazol;Fluconazol ToLife;14;5;679356977;15;;200 mg;6;91,00;2;1;1;28
5098;Fluconazol;Fluconazol ToLife;11;6;182031889;5;;50 mg;4;49,00;2;1;1;28
5099;Fluconazol;Fluconazol Winthrop 100 mg Capsulas;14;9;148070551;3;;100 mg;6;137,00;2;1;1;28
5100;Fluconazol;Fluconazol Winthrop 150 mg Capsulas;12;8;699245582;3;;150 mg;0;12,00;2;1;1;28
5101;Fluconazol;Fluconazol Winthrop 200 mg Capsulas;6;10;385581363;17;;200 mg;1;59,00;2;1;1;28
5102;Fluconazol;Fluconazol Winthrop 50 mg Capsulas;10;4;623759524;3;;50 mg;4;23,00;2;1;1;28
5103;Fluconazol;Fludocel;15;6;533556020;18;;150 mg;0;92,00;2;0;0;28
5104;Fluconazol;Fludocel;5;10;307978288;20;;50 mg;2;130,00;2;0;0;28
5105;Fludarabina;Fludara;3;10;377535463;9;;50 mg;7;10,00;6;0;0;155
5106;Fludarabina;Fludarabina Actavis;10;8;105855829;5;;50 mg;2;20,00;5;1;1;156
5107;Fludarabina;Fludarabina Ebewe;2;5;54603638;13;;25 mg/ml;6;38,00;3;1;1;63
5108;Fludarabina;Fludarabina Hospira;15;7;76365181;17;;50 mg;1;55,00;7;1;1;155
5109;Fludarabina;Fludarabina Teva;13;6;502227374;20;;25 mg/ml;7;101,00;3;0;0;63
5110;Flufenazina;Anatensol Decanoato;7;1;161778711;19;;25 mg/ml;0;10,00;14;0;0;177
5111;Flumazenilo;Anexate;5;10;489231074;4;;0.1 mg/ml;4;113,00;2;0;0;177
5112;Flumazenilo;Flumazenilo B. Braun;3;6;825002063;7;;0.1 mg/ml;5;4,00;5;1;1;177
5113;Flumazenilo;Flumazenilo Combino;1;5;759805929;18;;0.1 mg/ml;1;14,00;11;1;1;177
5114;Flumazenilo;Flumazenilo Fresenius Kabi;14;2;286394388;18;;0.1 mg/ml;0;137,00;13;1;1;177
5115;Flumazenilo;Flumazenilo Generis;1;8;931998986;13;;0.1 mg/ml;1;72,00;4;1;1;177
5116;Flumazenilo;Flumazenilo Hikma;14;1;74473566;9;;0.1 mg/ml;7;134,00;10;1;1;179
5117;Flumazenilo;Flumazenilo Synthon;15;3;187498129;6;;0.1 mg/ml;4;114,00;11;1;1;177
5118;Flumazenilo;Flumazenilo Teva;14;11;105557871;12;;0.1 mg/ml;0;25,00;5;1;1;177
5119;Flunarizina;Flunarizina Farmoz;8;2;696681145;9;;10 mg;5;9,00;2;0;0;41
5120;Flunarizina;Sibelium;6;10;779750330;2;;10 mg;1;109,00;2;0;0;41
5121;Flunarizina;Sibelium;4;1;516998638;17;;5 mg;0;145,00;2;0;0;41
5122;Flunarizina;Sibelium;11;10;526167288;16;;5 mg;2;126,00;2;0;0;28
5123;Flunarizina;Vasilium;1;6;627921115;17;;10 mg;4;123,00;2;0;0;41
5124;Flunarizina;Zinasen;4;11;412317861;4;;10 mg;6;134,00;2;0;0;41
5125;Fluocortolona + Lidocaina;Ultraproct;15;6;56576669;5;;1 mg/g + 20 mg/g;0;73,00;11;0;0;68
5126;Fluocortolona + Lidocaina;Ultraproct;12;3;990077900;0;;1 mg + 40 mg;2;33,00;2;0;0;202
5127;Fluodesoxiglucose (18 F);Contracer 1110 MBq/ml;5;6;84119812;12;;1110 MBq/ml;5;74,00;13;0;0;177
5128;Fluodesoxiglucose (18 F);Efdege;2;8;267332732;10;;1000 MBq/ml;1;71,00;6;0;0;177
5129;Fluodesoxiglucose (18 F);Flucis;6;9;209702814;15;;250 MBq/ml;0;136,00;4;0;0;177
5130;Fluodesoxiglucose (18 F);Fludeoxiglucose [18 F] - IBA;15;1;467605413;14;;185 MBq/ml;1;122,00;10;0;0;177
5131;Fluodesoxiglucose (18 F);Fludeoxiglucose [18 F] Solucao injectavel Mallinckrodt;6;6;949183220;12;;260 MBq/ml;5;10,00;5;0;0;177
5132;Fluodesoxiglucose (18 F);Fluodesoxiglucose (18F) CIS Bio International;4;4;878108614;17;;200 - 500 MBq;4;93,00;5;0;0;177
5133;Fluodesoxiglucose (18 F);Gluscan 500;13;6;473016042;12;;500 MBq/ml;0;120,00;11;0;0;177
5134;Fluodesoxiglucose (18 F);Metascan;8;4;90329079;2;;1110 MBq/ml;4;16,00;5;0;0;177
5135;Fluodesoxiglucose (18 F);Metatrace;13;8;316716832;20;;3000 MBq/ml;7;117,00;14;0;0;177
5136;Fluodesoxiglucose (18 F);Steripet;13;11;6221538;10;;250 MBq/ml;0;46,00;1;0;0;177
5137;Fluoresceina;Fluoresceina Novartis 100 mg/ml;5;5;329265137;10;;100 mg/ml;5;95,00;8;0;0;177
5138;Fluoresceina;Fluorescite;2;3;17515335;6;;100 mg/ml;2;145,00;10;0;0;177
5139;Fluoresceina + Oxibuprocaina;Fluotest Multidose;11;2;99223419;3;;2.5 mg/ml + 4 mg/ml;6;33,00;5;0;0;39
5140;Fluoreto de sodio;Duraphat;1;3;224479249;1;;50 mg/ml;7;81,00;7;0;0;204
5141;Fluoreto de sodio;Duraphat 5000;5;4;501625423;2;;5 mg/g;6;57,00;14;0;0;128
5142;Fluoreto de sodio;Fluor-In;10;11;624305988;9;;2.52 mg/ml;3;138,00;11;0;0;103
5143;Fluoreto de sodio;Maxfluor;8;11;62335317;3;;0.55 mg;6;129,00;2;0;0;41
5144;Fluoreto de sodio;Maxfluor;6;4;679711174;4;;2.2 mg;2;89,00;2;0;0;41
5145;Fluoreto de sodio;Maxfluor;4;6;876069520;14;;2 mg/ml;1;136,00;7;0;0;172
5146;Fluoreto de sodio;Zymafluor;2;10;528200841;13;;0.55 mg;4;118,00;2;0;0;41
5147;Fluoreto de sodio;Zymafluor;4;5;962948738;12;;2.2 mg;0;8,00;2;0;0;41
5148;Fluoreto de sodio;Zymafluor;11;6;774437223;6;;2.52 mg/ml;2;35,00;11;0;0;103
5149;Fluoreto de sodio + Fluorofosfato de sodio;Fluocaril Bi-Fluore 250;9;0;812253604;10;;2.5 mg/g + 7.6 mg/g;4;139,00;8;0;0;128
5150;Fluoreto de sodio + Fluorofosfato de sodio;Fluocaril Bi-Fluore 250 Gel Hortela;6;0;558867865;17;;2.5 mg/g + 7.6 mg/g;1;113,00;5;0;0;88
5151;Fluorometolona;FML - Liquifilm;15;8;145106471;9;;1 mg/ml;0;109,00;5;0;0;40
5152;Fluorometolona;Flurop;4;1;581346690;8;;1 mg/ml;3;99,00;5;0;0;40
5153;Fluorometolona + Neomicina;FML Neo;6;6;370704579;13;;1 mg/ml + 3.5 mg/ml;2;130,00;5;0;0;40
5154;Fluorouracilo;Cinkef-U;5;11;8677991;4;;50 mg/ml;5;37,00;14;0;0;177
5155;Fluorouracilo;Fluorouracilo APS 50 mg/ml Solucao Injectavel;1;10;748864624;19;;50 mg/ml;2;96,00;11;1;1;177
5156;Fluorouracilo;Fluorouracilo Accord;1;8;571325010;18;;50 mg/ml;2;58,00;9;1;1;179
5157;Fluorouracilo;Fluorouracilo Ebewe;14;5;765473881;15;;50 mg/ml;2;67,00;9;1;1;177
5158;Fluorouracilo;Fluorouracilo Teva 50 mg/ml Solucao Injectavel;9;10;77376130;16;;50 mg/ml;5;24,00;12;1;1;177
5159;Fluoxetina;Digassim;9;1;788522463;15;;20 mg;7;104,00;2;0;0;28
5160;Fluoxetina;Fluoxetina APceuticals;15;11;974089921;12;;20 mg;4;118,00;2;1;1;28
5161;Fluoxetina;Fluoxetina Accord;14;7;917471100;20;;20 mg;7;140,00;2;1;1;28
5162;Fluoxetina;Fluoxetina Actavis;1;1;635165673;6;;20 mg;7;1,00;2;1;1;28
5163;Fluoxetina;Fluoxetina Almus;15;2;344006523;2;;20 mg;3;1,00;2;1;1;28
5164;Fluoxetina;Fluoxetina Alter 20 mg Capsulas;8;5;85570130;3;;20 mg;4;97,00;2;1;1;28
5165;Fluoxetina;Fluoxetina Arrowblue;9;11;929109252;3;;20 mg;2;129,00;2;1;1;28
5166;Fluoxetina;Fluoxetina Azevedos;2;3;855357292;19;;20 mg;4;74,00;2;1;1;28
5167;Fluoxetina;Fluoxetina Basi;2;7;858688152;11;;20 mg;6;21,00;2;1;1;28
5168;Fluoxetina;Fluoxetina Bluepharma Industria Farmacêutica S.A. 20 mg capsulas;4;11;371596507;9;;20 mg;5;1,00;2;1;1;28
5169;Fluoxetina;Fluoxetina Ciclum 20 mg Capsulas;13;7;318047673;2;;20 mg;6;58,00;2;1;1;28
5170;Fluoxetina;Fluoxetina Cinfa 20 mg Capsulas;7;6;708435274;5;;20 mg;6;59,00;2;1;1;28
5171;Fluoxetina;Fluoxetina Daquimed;11;11;119425356;15;;20 mg;7;149,00;2;1;1;28
5172;Fluoxetina;Fluoxetina Farmoz 20 mg Capsulas;4;1;488711328;4;;20 mg;4;31,00;2;1;1;28
5173;Fluoxetina;Fluoxetina GP 20 mg Capsulas;2;1;664898628;14;;20 mg;7;18,00;2;1;1;28
5174;Fluoxetina;Fluoxetina Generis;10;11;400927840;17;;20 mg;3;80,00;2;1;1;28
5175;Fluoxetina;Fluoxetina Generis;11;0;88273734;3;;4 mg/ml;1;129,00;13;1;1;180
5176;Fluoxetina;Fluoxetina Germed 20 mg capsula;1;0;582469395;6;;20 mg;6;47,00;2;1;1;28
5177;Fluoxetina;Fluoxetina Helm;2;2;767240416;11;;20 mg;7;65,00;2;1;1;28
5178;Fluoxetina;Fluoxetina ITF;8;1;535939367;19;;20 mg;1;12,00;2;1;1;28
5179;Fluoxetina;Fluoxetina Jaba;9;7;716615832;10;;20 mg;7;41,00;2;1;1;28
5180;Fluoxetina;Fluoxetina Labesfal 20 mg capsulas duras;11;6;893084052;0;;20 mg;4;74,00;2;1;1;28
5181;Fluoxetina;Fluoxetina Mepha;7;8;98350542;2;;20 mg;6;120,00;2;1;1;28
5182;Fluoxetina;Fluoxetina Mylan;7;8;641495934;3;;20 mg;6;28,00;2;1;1;28
5183;Fluoxetina;Fluoxetina Nodepe 20 mg capsulas;15;8;528853129;11;;20 mg;6;5,00;2;1;1;28
5184;Fluoxetina;Fluoxetina Pharmakern;12;8;743237812;18;;20 mg;4;42,00;2;1;1;28
5185;Fluoxetina;Fluoxetina Pharmakern;5;7;559078032;11;;4 mg/ml;7;87,00;4;1;1;180
5186;Fluoxetina;Fluoxetina Ranbaxy;5;1;951419348;18;;20 mg;5;139,00;2;1;1;28
5187;Fluoxetina;Fluoxetina Ratiopharm;12;10;960912519;16;;20 mg;4;49,00;2;1;1;28
5188;Fluoxetina;Fluoxetina Salipax 20 mg Capsulas;7;6;448759959;7;;20 mg;4;102,00;2;1;1;28
5189;Fluoxetina;Fluoxetina Sandoz 20 mg Capsulas;11;11;497021860;18;;20 mg;5;20,00;2;1;1;28
5190;Fluoxetina;Fluoxetina Teva 20 mg capsulas;5;2;684064341;12;;20 mg;3;15,00;2;1;1;28
5191;Fluoxetina;Fluoxetina Tuneluz;13;0;205548558;1;;20 mg;7;68,00;2;1;1;28
5192;Fluoxetina;Fluoxetina Winthrop 20 mg capsulas;3;9;422077298;9;;20 mg;0;84,00;2;1;1;28
5193;Fluoxetina;Fluoxetina Wynn;1;7;519596925;14;;20 mg;1;42,00;2;1;1;28
5194;Fluoxetina;Fluoxetina toLife 20 mg capsulas;5;4;601299589;17;;20 mg;2;111,00;2;1;1;28
5195;Fluoxetina;Prozac;10;5;159860308;5;;20 mg;2;72,00;2;0;0;28
5196;Fluoxetina;Prozac;4;11;721381364;12;;4 mg/ml;7;71,00;11;0;0;180
5197;Fluoxetina;Psipax;1;7;469952798;4;;20 mg;5;81,00;2;0;0;28
5198;Fluoxetina;Selectus;5;8;634853122;11;;20 mg;0;56,00;2;0;0;28
5199;Flupentixol;Fluanxol;9;2;289192112;7;;3 mg;1;53,00;2;0;0;55
5200;Flupentixol;Fluanxol Retard;9;6;871358086;4;;100 mg/1 ml;0;29,00;5;0;0;177
5201;Flupentixol;Fluanxol Retard;6;8;806258901;6;;20 mg/1 ml;1;86,00;14;0;0;177
5202;Flupirtina;Metanor;3;5;831863873;6;;100 mg;7;11,00;2;0;0;28
5203;Flurazepam;Dalmadorm;4;10;278249535;14;;30 mg;3;102,00;2;0;0;28
5204;Flurazepam;Morfex;4;11;889700368;1;;15 mg;0;123,00;2;0;0;28
5205;Flurazepam;Morfex;9;2;319015113;20;;30 mg;0;146,00;2;0;0;28
5206;Flurbiprofeno;Edolfene;13;7;544178788;17;;0.3 mg/ml;1;113,00;5;0;0;39
5207;Flurbiprofeno;Edolfene;6;7;65114618;7;;0.3 mg/g;2;132,00;9;0;0;92
5208;Flurbiprofeno;Froben;15;4;274894356;0;;100 mg;7;117,00;2;0;0;55
5209;Flurbiprofeno;Froben Sr;7;2;923704317;8;;200 mg;2;83,00;2;0;0;29
5210;Flurbiprofeno;Strepfen;4;8;364828099;17;;8.75 mg;2;70,00;5;0;0;130
5211;Flurbiprofeno;Transact Lat;2;6;925659393;16;;40 mg;3;33,00;8;0;0;132
5212;Flutamida;Drogenil;11;0;201320243;12;;250 mg;4;13,00;2;0;0;41
5213;Flutamida;Eulexin;13;9;852624173;18;;250 mg;7;86,00;2;0;0;41
5214;Flutamida;Flutamida Generis 250 mg Comprimidos;5;11;214347157;18;;250 mg;2;59,00;2;1;1;41
5215;Flutamida;Flutamida Labesfal 250 mg Comprimidos;11;11;770138675;10;;250 mg;7;69,00;2;1;1;41
5216;Flutamida;Flutamida Mylan;14;0;493221698;4;;250 mg;4;47,00;2;1;1;41
5217;Flutamida;Flutamida Winthrop 250 mg Comprimidos;2;5;456743340;18;;250 mg;4;69,00;2;1;1;55
5218;Flutamida;Prosneo;8;0;476720297;17;;250 mg;1;12,00;2;0;0;41
5219;Fluticasona;Asmatil;4;3;983123315;14;;125 µg/dose;2;114,00;1;0;0;212
5220;Fluticasona;Asmatil;3;5;234763244;19;;250 µg/dose;4;51,00;14;0;0;212
5221;Fluticasona;Asmatil;8;11;135728410;13;;50 µg/dose;3;73,00;6;0;0;212
5222;Fluticasona;Asmatil Diskus;7;11;887827365;1;;100 µg/dose;6;45,00;11;0;0;150
5223;Fluticasona;Asmatil Diskus;3;6;141673863;18;;250 µg/dose;5;50,00;3;0;0;150
5224;Fluticasona;Asmatil Diskus;13;7;289490208;18;;50 µg/dose;7;102,00;10;0;0;150
5225;Fluticasona;Asmatil Diskus;8;8;216697447;5;;500 µg/dose;6;35,00;7;0;0;150
5226;Fluticasona;Asmo-Lavi;8;4;888110188;18;;125 µg/dose;1;61,00;7;0;0;212
5227;Fluticasona;Asmo-Lavi;12;10;543083676;1;;250 µg/dose;5;122,00;8;0;0;212
5228;Fluticasona;Asmo-Lavi;1;2;259777475;16;;50 µg/dose;4;28,00;7;0;0;212
5229;Fluticasona;Asmo-Lavi Diskus;15;9;558877098;0;;100 µg/dose;1;51,00;13;0;0;150
5230;Fluticasona;Asmo-Lavi Diskus;11;0;403416701;15;;250 µg/dose;7;90,00;2;0;0;150
5231;Fluticasona;Asmo-Lavi Diskus;9;6;727567682;1;;50 µg/dose;1;50,00;6;0;0;150
5232;Fluticasona;Asmo-Lavi Diskus;10;4;663939563;20;;500 µg/dose;2;131,00;7;0;0;150
5233;Fluticasona;Brisovent Diskus;6;10;325245820;19;;100 µg/dose;2;97,00;12;0;0;150
5234;Fluticasona;Brisovent Diskus;13;9;719600693;10;;250 µg/dose;5;124,00;6;0;0;150
5235;Fluticasona;Brisovent Diskus;9;8;718592040;15;;50 µg/dose;4;130,00;5;0;0;150
5236;Fluticasona;Brisovent Diskus;6;10;708303890;6;;500 µg/dose;2;74,00;12;0;0;150
5237;Fluticasona;Brisovent Inalador;5;10;465088219;14;;125 µg/dose;7;123,00;4;0;0;212
5238;Fluticasona;Brisovent Inalador;14;9;753523187;18;;250 µg/dose;7;133,00;12;0;0;212
5239;Fluticasona;Brisovent Inalador;13;0;486268232;13;;50 µg/dose;4;53,00;4;0;0;212
5240;Fluticasona;Cutivate;11;6;542625780;4;;0.5 mg/g;1;3,00;1;0;0;67
5241;Fluticasona;Cutivate;13;7;222351944;11;;0.05 mg/g;6;30,00;7;0;0;165
5242;Fluticasona;Eustidil;1;7;285310710;18;;50 µg/dose;0;97,00;5;0;0;211
5243;Fluticasona;Flixotaide Diskus;10;7;96121433;4;;100 µg/dose;2;128,00;4;0;0;150
5244;Fluticasona;Flixotaide Diskus;5;7;942060494;16;;250 µg/dose;6;95,00;4;0;0;150
5245;Fluticasona;Flixotaide Diskus;13;2;897704968;5;;50 µg/dose;4;84,00;13;0;0;150
5246;Fluticasona;Flixotaide Diskus;10;8;360977722;13;;500 µg/dose;0;116,00;3;0;0;150
5247;Fluticasona;Flixotaide Inalador;3;1;449010738;7;;125 µg/dose;1;68,00;8;0;0;212
5248;Fluticasona;Flixotaide Inalador;2;7;22290236;15;;250 µg/dose;0;132,00;9;0;0;212
5249;Fluticasona;Flixotaide Inalador;6;3;90711644;20;;50 µg/dose;2;142,00;8;0;0;212
5250;Fluticasona;Flixotaide Nebules;1;8;754617778;10;;0.5 mg/2 ml;0;129,00;12;0;0;209
5251;Fluticasona;Flixotaide Nebules;15;4;689829847;3;;2 mg/2 ml;2;66,00;13;0;0;209
5252;Fluticasona;Flunutra;8;7;602541146;4;;0.5 mg/g;0;29,00;1;1;1;67
5253;Fluticasona;Flutaide;8;8;238701143;3;;50 µg/dose;2;91,00;1;0;0;211
5254;Fluticasona;Fluticasona Nasofan;5;10;171685597;17;;50 µg/dose;3;132,00;7;1;1;211
5255;Fluticasona;Fluticrem;8;3;820901476;8;;0.5 mg/g;3;44,00;1;1;1;67
5256;Fluticasona;Rontilona;15;2;979528401;7;;50 µg/dose;4;53,00;14;0;0;211
5257;Fluticasona;Ubizol;6;3;645102878;3;;0.5 mg/g;0;113,00;1;0;0;67
5258;Fluticasona;Ubizol;14;7;196331575;9;;0.05 mg/g;5;80,00;4;0;0;165
5259;Fluticasona + Salmeterol;Brisomax Diskus;10;1;815714528;18;;100 µg/dose + 50 µg/dose;7;92,00;7;0;0;150
5260;Fluticasona + Salmeterol;Brisomax Diskus;9;7;15839353;13;;250 µg/dose + 50 µg/dose;1;57,00;1;0;0;150
5261;Fluticasona + Salmeterol;Brisomax Diskus;13;7;569975264;7;;500 µg/dose + 50 µg/dose;4;129,00;1;0;0;150
5262;Fluticasona + Salmeterol;Brisomax Inalador;6;1;593384888;1;;125 µg/dose + 25 µg/dose;4;55,00;8;0;0;212
5263;Fluticasona + Salmeterol;Brisomax Inalador;15;11;507961933;12;;250 µg/dose + 25 µg/dose;4;92,00;4;0;0;212
5264;Fluticasona + Salmeterol;Brisomax Inalador;1;6;138013374;14;;50 µg/dose + 25 µg/dose;7;133,00;13;0;0;212
5265;Fluticasona + Salmeterol;Maizar Diskus;13;8;112984762;13;;100 µg/dose + 50 µg/dose;2;150,00;7;0;0;151
5266;Fluticasona + Salmeterol;Maizar Diskus;5;10;719490551;7;;250 µg/dose + 50 µg/dose;6;115,00;4;0;0;151
5267;Fluticasona + Salmeterol;Maizar Diskus;7;4;62232013;8;;500 µg/dose + 50 µg/dose;2;119,00;5;0;0;151
5268;Fluticasona + Salmeterol;Maizar Inalador;2;11;638394796;20;;125 µg/dose + 25 µg/dose;4;14,00;14;0;0;212
5269;Fluticasona + Salmeterol;Maizar Inalador;15;0;688360929;18;;250 µg/dose + 25 µg/dose;7;46,00;11;0;0;212
5270;Fluticasona + Salmeterol;Maizar Inalador;2;10;621265853;1;;50 µg/dose + 25 µg/dose;2;108,00;10;0;0;212
5271;Fluticasona + Salmeterol;Seretaide Diskus;9;8;798327729;17;;100 µg/dose + 50 µg/dose;0;124,00;12;0;0;151
5272;Fluticasona + Salmeterol;Seretaide Diskus;15;1;26741366;19;;250 µg/dose + 50 µg/dose;3;65,00;9;0;0;151
5273;Fluticasona + Salmeterol;Seretaide Diskus;14;0;136041136;20;;500 µg/dose + 50 µg/dose;3;60,00;5;0;0;151
5274;Fluticasona + Salmeterol;Seretaide Inalador;8;3;160382797;18;;125 µg/dose + 25 µg/dose;5;34,00;4;0;0;212
5275;Fluticasona + Salmeterol;Seretaide Inalador;4;10;286399478;18;;250 µg/dose + 25 µg/dose;0;75,00;9;0;0;212
5276;Fluticasona + Salmeterol;Seretaide Inalador;7;3;767419297;5;;50 µg/dose + 25 µg/dose;1;54,00;13;0;0;212
5277;Fluticasona + Salmeterol;Veraspir Diskus;9;7;718336391;15;;100 µg/dose + 50 µg/dose;5;127,00;4;0;0;151
5278;Fluticasona + Salmeterol;Veraspir Diskus;3;5;891420796;5;;250 µg/dose + 50 µg/dose;1;79,00;14;0;0;151
5279;Fluticasona + Salmeterol;Veraspir Diskus;13;10;268763944;14;;500 µg/dose + 50 µg/dose;3;83,00;5;0;0;151
5280;Fluticasona + Salmeterol;Veraspir Inalador;10;9;295477125;7;;125 µg/dose + 25 µg/dose;0;9,00;14;0;0;212
5281;Fluticasona + Salmeterol;Veraspir Inalador;5;2;691776845;9;;250 µg/dose + 25 µg/dose;4;101,00;2;0;0;212
5282;Fluticasona + Salmeterol;Veraspir Inalador;1;0;739163237;14;;50 µg/dose + 25 µg/dose;4;48,00;1;0;0;212
5283;Fluvastatina;Canef;3;0;943905588;10;;20 mg;7;113,00;2;0;0;28
5284;Fluvastatina;Canef;14;4;583123255;14;;40 mg;3;48,00;2;0;0;28
5285;Fluvastatina;Canef 80 mg;10;3;456693851;2;;80 mg;4;56,00;2;0;0;46
5286;Fluvastatina;Cardiol 20;8;10;124183859;6;;20 mg;0;68,00;2;0;0;28
5287;Fluvastatina;Cardiol 40;9;4;896180131;8;;40 mg;3;120,00;2;0;0;28
5288;Fluvastatina;Cardiol XL;7;4;330346477;1;;80 mg;1;121,00;2;0;0;46
5289;Fluvastatina;Fluvastatina Actavis;15;2;789390553;3;;80 mg;1;90,00;2;1;1;46
5290;Fluvastatina;Fluvastatina Actavis;10;7;586340003;16;;20 mg;3;87,00;2;1;1;28
5291;Fluvastatina;Fluvastatina Actavis;9;1;597944939;17;;40 mg;7;4,00;2;1;1;28
5292;Fluvastatina;Fluvastatina Alter;15;1;685715681;9;;80 mg;3;71,00;2;1;1;46
5293;Fluvastatina;Fluvastatina Alter;5;0;360518060;11;;20 mg;1;148,00;2;1;1;28
5294;Fluvastatina;Fluvastatina Alter;15;6;215209025;12;;40 mg;0;101,00;2;1;1;28
5295;Fluvastatina;Fluvastatina Ciclum;7;6;682942094;12;;80 mg;0;98,00;2;1;1;46
5296;Fluvastatina;Fluvastatina Ciclum;8;6;578456670;16;;20 mg;4;35,00;2;1;1;28
5297;Fluvastatina;Fluvastatina Ciclum;5;7;390282994;6;;40 mg;7;83,00;2;1;1;28
5298;Fluvastatina;Fluvastatina Generis;2;10;644265303;11;;80 mg;0;97,00;2;1;1;46
5299;Fluvastatina;Fluvastatina Generis;13;4;203389936;0;;20 mg;5;97,00;2;1;1;28
5300;Fluvastatina;Fluvastatina Generis;3;10;389694295;11;;40 mg;7;51,00;2;1;1;28
5301;Fluvastatina;Fluvastatina Germed;2;2;267966659;11;;80 mg;0;133,00;2;1;1;46
5302;Fluvastatina;Fluvastatina Germed;14;6;594864707;13;;20 mg;4;51,00;2;1;1;28
5303;Fluvastatina;Fluvastatina Germed;2;9;831448093;3;;40 mg;6;76,00;2;1;1;28
5304;Fluvastatina;Fluvastatina Green Avet;13;1;62113902;12;;80 mg;5;1,00;2;1;1;46
5305;Fluvastatina;Fluvastatina Helm;11;9;766356172;3;;80 mg;1;113,00;2;1;1;46
5306;Fluvastatina;Fluvastatina Labesfal;8;2;309416986;4;;80 mg;5;92,00;2;1;1;46
5307;Fluvastatina;Fluvastatina Labesfal;6;8;20507123;0;;20 mg;1;21,00;2;1;1;28
5308;Fluvastatina;Fluvastatina Labesfal;5;0;723844677;17;;40 mg;5;78,00;2;1;1;28
5309;Fluvastatina;Fluvastatina Mepha;2;0;460996731;17;;80 mg;1;96,00;2;1;1;46
5310;Fluvastatina;Fluvastatina Mepha;2;6;507839071;11;;20 mg;5;139,00;2;1;1;28
5311;Fluvastatina;Fluvastatina Mepha;9;4;719824530;19;;40 mg;3;97,00;2;1;1;28
5312;Fluvastatina;Fluvastatina Mylan;6;2;731989905;7;;80 mg;0;149,00;2;1;1;46
5313;Fluvastatina;Fluvastatina Mylan;7;10;577236815;18;;20 mg;7;133,00;2;1;1;28
5314;Fluvastatina;Fluvastatina Mylan;13;3;160395772;12;;40 mg;0;138,00;2;1;1;28
5315;Fluvastatina;Fluvastatina Pharmathen International;10;7;375630502;16;;80 mg;6;73,00;2;1;1;46
5316;Fluvastatina;Fluvastatina Ratiopharm;6;8;919824905;20;;80 mg;4;113,00;2;1;1;46
5317;Fluvastatina;Fluvastatina Ratiopharm;9;11;466857240;4;;20 mg;3;42,00;2;1;1;28
5318;Fluvastatina;Fluvastatina Ratiopharm;3;7;6639808;16;;40 mg;5;118,00;2;1;1;28
5319;Fluvastatina;Fluvastatina Sandoz;3;10;39096881;1;;80 mg;3;48,00;2;1;1;46
5320;Fluvastatina;Fluvastatina Sandoz;13;1;330195577;17;;20 mg;4;65,00;2;1;1;28
5321;Fluvastatina;Fluvastatina Sandoz;3;3;712200997;9;;40 mg;1;1,00;2;1;1;28
5322;Fluvastatina;Fluvastatina Teva;15;9;472908246;19;;80 mg;1;107,00;2;1;1;46
5323;Fluvastatina;Fluvastatina Teva;4;4;954580648;18;;20 mg;2;44,00;2;1;1;28
5324;Fluvastatina;Fluvastatina Teva;1;11;294540698;6;;40 mg;6;67,00;2;1;1;28
